Action,Adventure
0.5336919007289722,0.46630809927102773
0.4679180398264621,0.5320819601735378
0.43738695090183993,0.56261304909816
0.4361270930218628,0.5638729069781372
0.528599430484991,0.47140056951500897
0.5294718961298739,0.470528103870126
0.42631530238895965,0.5736846976110405
0.5173102395795022,0.48268976042049777
0.4456554399091964,0.5543445600908036
0.39931312789813334,0.6006868721018667
0.5075324471668256,0.49246755283317445
0.36700075677946703,0.632999243220533
0.43122041723948223,0.5687795827605178
0.5145725370248609,0.48542746297513917
0.5257700109629104,0.4742299890370896
0.39433521996709336,0.6056647800329066
0.5125000193708543,0.4874999806291456
0.49918547049781964,0.5008145295021803
0.5192851157939019,0.4807148842060982
0.4918554602789906,0.5081445397210095
0.4826554593422644,0.5173445406577357
0.5258063237655816,0.4741936762344184
0.552627334886962,0.44737266511303797
0.5298085929943573,0.4701914070056426
0.4031771848602427,0.5968228151397574
0.3909268975640371,0.6090731024359628
0.433077209458646,0.5669227905413541
0.527663019211177,0.472336980788823
0.4654557743207293,0.5345442256792706
0.4072953349348209,0.5927046650651792
0.5274462214361261,0.47255377856387404
0.5153501001699906,0.48464989983000956
0.5591847834270063,0.4408152165729937
0.5102962547626426,0.4897037452373573
0.4862719875169746,0.5137280124830254
0.5437767482894853,0.45622325171051464
0.5039633119255378,0.4960366880744622
0.5160637148628963,0.4839362851371038
0.40943627100259866,0.5905637289974014
0.5306468589086294,0.4693531410913706
0.5469485944124228,0.4530514055875772
0.4806162415802652,0.5193837584197347
0.38597844900985206,0.6140215509901481
0.5396670988267339,0.46033290117326614
0.40372940373554905,0.596270596264451
0.43249676776757673,0.5675032322324232
0.49223021446320625,0.5077697855367937
0.5009140744479552,0.49908592555204473
0.5300441783373888,0.46995582166261124
0.5330021937105963,0.4669978062894037
0.43177657921037405,0.568223420789626
0.43964061729390613,0.5603593827060939
0.4674017893967141,0.5325982106032858
0.403864240231193,0.596135759768807
0.4676124128371739,0.5323875871628261
0.5091221897301919,0.4908778102698082
0.48956716332132966,0.5104328366786703
0.4246760361136957,0.5753239638863042
0.5266850267695105,0.4733149732304896
0.5288021580217301,0.47119784197826986
0.5402706426970759,0.45972935730292414
0.401526605553648,0.5984733944463518
0.36065691002490313,0.6393430899750969
0.5585641815144127,0.4414358184855874
0.47257803471438875,0.5274219652856111
0.5203231576614101,0.4796768423385899
0.43363184269617416,0.5663681573038258
0.5779205928076312,0.4220794071923687
0.5383535844433257,0.46164641555667435
0.4568318404680984,0.5431681595319017
0.5246544872076883,0.47534551279231174
0.4264763374747869,0.573523662525213
0.512523175716919,0.4874768242830811
0.5285669062590832,0.4714330937409169
0.42657148985053245,0.5734285101494675
0.4307711004820445,0.5692288995179555
0.423746688215141,0.576253311784859
0.5008304322255809,0.49916956777441923
0.5061613388557764,0.4938386611442236
0.4513716040648927,0.5486283959351074
0.5049568255592864,0.49504317444071344
0.46035396361496134,0.5396460363850386
0.45152239666098337,0.5484776033390166
0.546825939792833,0.45317406020716705
0.5198570798513467,0.48014292014865323
0.49736309169403126,0.5026369083059687
0.5334309855099688,0.4665690144900311
0.5187417378441883,0.4812582621558117
0.5326148928447917,0.4673851071552083
0.5401219149069372,0.45987808509306277
0.49738111104950977,0.5026188889504902
0.5466857927587958,0.45331420724120425
0.5305888913183997,0.4694111086816003
0.4652070673081187,0.5347929326918812
0.49199814348266796,0.508001856517332
0.5391485377883287,0.4608514622116713
0.5040371626606992,0.49596283733930074
0.5474084852648153,0.4525915147351846
0.427056282313575,0.5729437176864249
0.4372504611356914,0.5627495388643086
0.5521216302813753,0.44787836971862477
0.47760119679729696,0.522398803202703
0.5045472522135843,0.49545274778641574
0.5081574459350833,0.49184255406491667
0.47672779114728114,0.5232722088527189
0.4149756019836009,0.585024398016399
0.5317312804499899,0.4682687195500102
0.5174048600706567,0.4825951399293433
0.42441859286991146,0.5755814071300885
0.3932005134359459,0.6067994865640541
0.43911376609537717,0.5608862339046229
0.5236295757212693,0.4763704242787306
0.5271351615875098,0.47286483841249016
0.49426327711727486,0.5057367228827251
0.4735511907890742,0.5264488092109257
0.42001347081548424,0.5799865291845159
0.5427798871324564,0.4572201128675437
0.46904043881815366,0.5309595611818462
0.4682398508148524,0.5317601491851476
0.5380465742036097,0.46195342579639026
0.42646615383377096,0.573533846166229
0.5071615709712656,0.4928384290287346
0.48898415103133025,0.5110158489686697
0.440255064046364,0.5597449359536361
0.39859675284509377,0.6014032471549062
0.5038962541573255,0.49610374584267447
0.49654114388717024,0.5034588561128298
0.5276247410040031,0.47237525899599686
0.40091921700379385,0.5990807829962062
0.42234375859869877,0.5776562414013011
0.47367017851257703,0.5263298214874229
0.388622808185597,0.611377191814403
0.47201613852815577,0.5279838614718443
0.39423837306099674,0.6057616269390033
0.4980551577274383,0.5019448422725618
0.5283578712313037,0.47164212876869627
0.4134677539812523,0.5865322460187478
0.4493460333275115,0.5506539666724884
0.5081995221648833,0.4918004778351168
0.443231111008117,0.556768888991883
0.5504354226165922,0.44956457738340777
0.49622193895029526,0.5037780610497048
0.5475211698943033,0.45247883010569667
0.43359337446701757,0.5664066255329824
0.4650743366024996,0.5349256633975005
0.5427916723002875,0.45720832769971265
0.43533850697398463,0.5646614930260152
0.4390700140288215,0.5609299859711785
0.5070299734505751,0.4929700265494249
0.4157611460837549,0.584238853916245
0.3836809141236086,0.6163190858763914
0.4323919719001076,0.5676080280998924
0.5004806222193735,0.4995193777806265
0.5151643718304044,0.4848356281695956
0.5475447379745111,0.452455262025489
0.5142678957342799,0.4857321042657201
0.4536326065928014,0.5463673934071986
0.47837673254115026,0.5216232674588497
0.35845099882939196,0.6415490011706081
0.5334110066958905,0.4665889933041095
0.516651483418964,0.48334851658103595
0.5407288405095431,0.45927115949045694
0.5362091725236708,0.46379082747632916
0.5250455397163096,0.47495446028369026
0.42118662052553824,0.5788133794744619
0.5426369106986788,0.45736308930132114
0.4925446568565234,0.5074553431434767
0.4983066342852804,0.5016933657147196
0.5221097608075412,0.4778902391924588
0.5522278452025344,0.44777215479746546
0.454364375302113,0.545635624697887
0.4998663006318242,0.5001336993681759
0.5437323851951515,0.45626761480484845
0.5108102825491857,0.4891897174508142
0.5232171556115713,0.47678284438842866
0.43977986974456335,0.5602201302554367
0.4681112975153273,0.5318887024846728
0.4349667930309397,0.5650332069690602
0.5198497271569628,0.4801502728430372
0.47802591251047233,0.5219740874895277
0.5313496950787893,0.46865030492121074
0.5362798929884893,0.4637201070115107
0.4465084605360177,0.5534915394639822
0.43719441018418115,0.5628055898158189
0.5082864375904986,0.49171356240950137
0.4043425874946219,0.5956574125053782
0.4651588189998586,0.5348411810001413
0.46667029980290586,0.5333297001970941
0.40594940413614367,0.5940505958638563
0.5269849002970362,0.4730150997029638
0.44838903057055074,0.5516109694294492
0.46313780886806943,0.5368621911319306
0.533956673707812,0.4660433262921881
0.5481340114179686,0.4518659885820314
0.4330638378490573,0.5669361621509427
0.5417853942849588,0.45821460571504125
0.5414369773579716,0.45856302264202836
0.49058139812380147,0.5094186018761985
0.5486754879515245,0.45132451204847546
0.5258065942135177,0.4741934057864823
0.5290999676560878,0.47090003234391226
0.4447898618373601,0.5552101381626399
0.4571229872008518,0.5428770127991481
0.5483456003902984,0.4516543996097015
0.5291847816095203,0.47081521839047974
0.44019707674247427,0.5598029232575259
0.5218830553753034,0.4781169446246966
0.5196351543032244,0.48036484569677557
0.5101546940095012,0.48984530599049875
0.519456290822243,0.4805437091777569
0.44815742041005313,0.5518425795899468
0.43128137009351714,0.5687186299064828
0.498879123981567,0.5011208760184329
0.3995287403143932,0.6004712596856068
0.5232423169487326,0.4767576830512676
0.42661524494954584,0.5733847550504542
0.4968323395330634,0.5031676604669365
0.5220867348916848,0.47791326510831517
0.5622521611668847,0.4377478388331153
0.5257201173312812,0.47427988266871873
0.47040817739849167,0.5295918226015083
0.4743726606604518,0.5256273393395482
0.46708205053467133,0.5329179494653288
0.4212733841042508,0.5787266158957491
0.3572268031491739,0.6427731968508261
0.5148715015184776,0.4851284984815225
0.477297574159816,0.522702425840184
0.5219184477864354,0.47808155221356463
0.5152072960401397,0.4847927039598603
0.5280382028646874,0.4719617971353125
0.4410305263786367,0.5589694736213633
0.42769068190552634,0.5723093180944736
0.5472821224643951,0.4527178775356048
0.5231882025643194,0.4768117974356807
0.5179443033900154,0.4820556966099846
0.4709221554420648,0.5290778445579352
0.4668874037549432,0.5331125962450568
0.4254483081120104,0.5745516918879896
0.4440262650021464,0.5559737349978536
0.42514955745552996,0.57485044254447
0.515961152408466,0.48403884759153415
0.4980266594107449,0.5019733405892551
0.5160295810772731,0.48397041892272685
0.5257537786885277,0.47424622131147226
0.5141852406162106,0.4858147593837894
0.4694310972006835,0.5305689027993165
0.4225176289667506,0.5774823710332493
0.4953072601410362,0.5046927398589638
0.40482893853620405,0.595171061463796
0.41946030006370005,0.5805396999363
0.5558967039318499,0.44410329606815
0.4145980013908537,0.5854019986091463
0.523424258113707,0.4765757418862931
0.5309951976594517,0.4690048023405482
0.5107794021819229,0.4892205978180772
0.5070759286468447,0.49292407135315536
0.4408795723681004,0.5591204276318996
0.48383191953211785,0.5161680804678822
0.5558330665760689,0.4441669334239311
0.5177721869182226,0.48222781308177737
0.456289686793527,0.5437103132064729
0.49419469562693896,0.505805304373061
0.5304420685604309,0.4695579314395691
0.4588615103475901,0.5411384896524098
0.4365051159950113,0.5634948840049886
0.531688976477784,0.4683110235222159
0.4926418780125094,0.5073581219874906
0.5377875069897226,0.4622124930102775
0.5494924944211466,0.4505075055788534
0.40747191262959565,0.5925280873704043
0.4736067057687602,0.5263932942312397
0.42905892591619477,0.5709410740838052
0.4562800073670732,0.5437199926329268
0.45361181561352637,0.5463881843864736
0.4384328684492965,0.5615671315507036
0.5269996667725355,0.47300033322746454
0.46724607344839403,0.532753926551606
0.4301126716972083,0.5698873283027917
0.39395973727244166,0.6060402627275584
0.40463276513875085,0.5953672348612491
0.5411621937671001,0.45883780623289994
0.5076685608904594,0.4923314391095406
0.474991302830067,0.5250086971699328
0.5417402379987257,0.4582597620012742
0.519254986375538,0.48074501362446204
0.5115078229374974,0.48849217706250264
0.5482368995089741,0.4517631004910259
0.4332264908025572,0.5667735091974427
0.5462414451634565,0.45375855483654354
0.5508579525298887,0.4491420474701113
0.4215679853193235,0.5784320146806764
0.421308428841868,0.5786915711581321
0.393927693017065,0.606072306982935
0.4883833351435731,0.5116166648564269
0.5007806800190365,0.49921931998096347
0.439168040250474,0.5608319597495259
0.3941146416358844,0.6058853583641156
0.5161776026667613,0.48382239733323873
0.40118711981673766,0.5988128801832623
0.4388497642025925,0.5611502357974075
0.5325223961421012,0.4674776038578988
0.5290555168742487,0.4709444831257513
0.415265417538344,0.584734582461656
0.49854004566166654,0.5014599543383337
0.5082377626123723,0.4917622373876277
0.5305939941313953,0.4694060058686047
0.5126243536378352,0.48737564636216474
0.5456692973647511,0.454330702635249
0.5241760439877402,0.47582395601225974
0.5109489755975788,0.48905102440242126
0.3851367023480143,0.6148632976519857
0.4300113614690751,0.569988638530925
0.40267589270903825,0.5973241072909617
0.3812790967499332,0.6187209032500668
0.43551518695625635,0.5644848130437436
0.4180675224607505,0.5819324775392496
0.41600194141443525,0.5839980585855646
0.5371904411184699,0.46280955888152997
0.46560318414049967,0.5343968158595004
0.5268130448242678,0.47318695517573206
0.574341386465227,0.42565861353477297
0.44001338494756564,0.5599866150524343
0.5044904414246799,0.4955095585753199
0.5440544984181056,0.4559455015818943
0.41278423579660856,0.5872157642033915
0.5115085584483092,0.4884914415516908
0.5299465509198944,0.4700534490801057
0.4334883651894496,0.5665116348105503
0.49752991064061936,0.5024700893593808
0.43946304658589447,0.5605369534141056
0.5419580281835008,0.4580419718164992
0.4272807844323684,0.5727192155676316
0.5093525618275354,0.49064743817246464
0.41618266063164056,0.5838173393683594
0.5310200273121646,0.4689799726878353
0.4251469015418556,0.5748530984581446
0.4957855738161944,0.5042144261838056
0.5106516836697906,0.4893483163302094
0.5601188042028261,0.43988119579717394
0.4448662312412349,0.5551337687587651
0.4766022093898821,0.5233977906101178
0.5315528811096617,0.46844711889033835
0.4586280305616134,0.5413719694383866
0.4514545847951155,0.5485454152048844
0.49173509977867486,0.5082649002213252
0.5317274546254104,0.4682725453745896
0.555740983171507,0.4442590168284929
0.5278223229623903,0.47217767703760977
0.43520123566389035,0.5647987643361098
0.3757974648879477,0.6242025351120523
0.4949979321321425,0.5050020678678574
0.531514387264831,0.4684856127351691
0.48917592684643335,0.5108240731535668
0.4297785286710202,0.5702214713289799
0.437095680026217,0.562904319973783
0.44389085735662526,0.5561091426433746
0.5303271603340048,0.4696728396659951
0.536861701814448,0.463138298185552
0.5280438864904891,0.47195611350951094
0.521839195930476,0.47816080406952405
0.45373750836568194,0.5462624916343181
0.520968489176726,0.47903151082327394
0.5170079788511364,0.4829920211488637
0.48230921995900405,0.5176907800409959
0.4709884172466268,0.5290115827533731
0.3495171457148957,0.6504828542851043
0.5351337289798176,0.46486627102018235
0.42967499070272697,0.5703250092972731
0.49501620490158504,0.5049837950984148
0.4847948871859818,0.5152051128140182
0.4459376157312045,0.5540623842687955
0.48361342304664356,0.5163865769533564
0.49803367554551536,0.5019663244544846
0.5366990855451342,0.4633009144548658
0.42875920524040134,0.5712407947595985
0.5313692030907625,0.4686307969092375
0.4386111357539911,0.5613888642460089
0.5434940812508536,0.45650591874914637
0.4441397535208508,0.5558602464791491
0.5241017351518386,0.4758982648481614
0.3435996421766247,0.6564003578233754
0.584459217903051,0.4155407820969489
0.5144776566152782,0.4855223433847219
0.43730012821307956,0.5626998717869204
